game_date,home_team,away_team,actual_margin,home_weighted_margin,away_weighted_margin,home_weighted_win_pct,away_weighted_win_pct,home_recent_10_win_pct,away_recent_10_win_pct,home_weighted_points_for,away_weighted_points_for,home_weighted_points_against,away_weighted_points_against,home_weighted_point_diff,away_weighted_point_diff,home_recent_margin_3,home_recent_margin_5,home_recent_margin_10,away_recent_margin_3,away_recent_margin_5,away_recent_margin_10,home_recent_win_pct_3,home_recent_win_pct_5,away_recent_win_pct_3,away_recent_win_pct_5,home_recent_points_for_5,home_recent_points_against_5,away_recent_points_for_5,away_recent_points_against_5,home_blown_rate_10,away_blown_rate_10,home_clutch_margin_10,away_clutch_margin_10,home_max_lead_10,away_max_lead_10,home_h2h_margin_avg,home_h2h_win_pct,h2h_games_played,rest_diff,home_b2b,away_b2b,home_games_played,away_games_played,market_spread
2025-12-02,Washington Wizards,Milwaukee Bucks,3,-13.704273400212461,-6.893611782201284,0.11864518472943233,0.353215798377919,0.1,0.2,111.9442679343555,113.51224400575728,126.79489685580633,116.82370026197488,-14.850628921450834,-3.311456256217596,-5.0,-11.2,-14.3,1.6666666666666667,-4.0,-6.3,0.3333333333333333,0.2,0.3333333333333333,0.2,111.4,122.6,109.4,113.4,0.2,0.2,-5.0,0.8,9.0,9.1,-13.0,0.0,1.0,1,0.0,0.0,18.0,21.0,-13.5
2025-12-02,Los Angeles Lakers,Phoenix Suns,-17,9.114316020422214,-0.26329194457127064,0.8586102967831977,0.5668155382094898,0.8,0.6,121.32261120054655,115.90718527705931,115.10907996039941,113.34660387524637,6.213531240147134,2.5605814018129394,13.0,11.0,5.4,-3.3333333333333335,-4.6,3.7,1.0,1.0,0.3333333333333333,0.4,129.0,118.0,109.2,113.8,0.0,0.1,0.6,-2.2,16.9,17.9,0.0,0.0,0.0,-1,0.0,0.0,18.0,21.0,5.5
2025-12-02,Miami Heat,LA Clippers,17,4.955040570161568,-9.446032867476479,0.6762705374588031,0.20364413186830455,0.7,0.2,122.94794898732388,112.027933920278,117.72105140860559,118.54308333887273,5.226897578718294,-6.515149418594731,1.3333333333333333,10.0,4.6,-8.666666666666666,-5.2,-6.7,0.6666666666666666,0.8,0.0,0.2,123.4,113.4,114.2,119.4,0.1,0.4,0.8,-1.7,14.6,10.2,1.0,1.0,1.0,0,0.0,0.0,20.0,20.0,4.5
2025-12-02,Orlando Magic,Chicago Bulls,5,6.864965891750065,-4.952678568291905,0.6657032955805084,0.3907669620757844,0.8,0.3,121.01844984702493,119.4082760052874,113.44431460266807,124.30517943153617,7.574135244356853,-4.89690342624877,11.666666666666666,15.0,10.6,-7.333333333333333,-11.4,-7.1,0.6666666666666666,0.8,0.0,0.2,129.4,114.4,115.0,126.4,0.1,0.2,0.4,-2.0,17.7,9.5,-12.0,0.0,1.0,1,0.0,0.0,20.0,19.0,8.5
2025-12-02,Utah Jazz,Houston Rockets,8,-3.654545428027593,13.475068816586019,0.2945097332720824,0.8299457659625599,0.3,0.8,117.70406509055964,120.32544643683146,126.8449041374296,107.68768595035276,-9.140839046869957,12.637760486478697,-12.0,-14.0,-7.4,18.0,12.2,10.8,0.3333333333333333,0.2,1.0,0.8,112.8,126.8,114.0,101.8,0.3,0.1,2.2,1.7,11.3,17.7,-28.0,0.0,1.0,0,0.0,0.0,19.0,16.0,0.0
2025-12-02,Brooklyn Nets,Charlotte Hornets,13,-13.321915235057835,-6.388223448045432,0.17235615248848687,0.3081174729914457,0.2,0.3,107.09931866509346,114.66285392568453,117.17919387065359,119.73133396719552,-10.079875205560128,-5.068480041510995,-14.0,-8.8,-8.8,-4.666666666666667,-6.4,-5.8,0.0,0.2,0.6666666666666666,0.4,104.8,113.6,113.6,120.0,0.2,0.1,-0.6,0.7,8.4,8.4,-19.0,0.0,1.0,-1,0.0,0.0,19.0,20.0,0.0
2025-12-02,Detroit Pistons,Atlanta Hawks,1,6.405531576746617,4.284803674741516,0.7855802197711472,0.6596741144509984,0.8,0.7,120.86915476729916,120.63326274556553,115.1384913621142,117.71901253030983,5.73066340518497,2.9142502152557057,-1.0,3.0,6.0,-1.3333333333333333,3.2,4.4,0.3333333333333333,0.6,0.6666666666666666,0.8,122.4,119.4,122.6,119.4,0.2,0.0,-1.0,2.7,17.7,13.8,8.0,1.0,1.0,0,0.0,0.0,20.0,21.0,4.5
2025-12-02,Indiana Pacers,Cleveland Cavaliers,-16,0.3747803977352313,2.559141982610729,0.2695706847177361,0.5180183963389249,0.3,0.5,109.52165370977886,117.96661419495456,116.03439368649978,115.41893780180217,-6.512739976720923,2.5476763931523863,11.0,3.4,-6.6,-6.666666666666667,1.2,1.7,0.6666666666666666,0.4,0.0,0.4,108.6,105.2,115.4,114.2,0.3,0.1,2.9,0.2,11.1,11.7,-11.0,0.0,1.0,0,0.0,0.0,20.0,21.0,-4.5
2025-12-02,Denver Nuggets,Dallas Mavericks,-10,9.677929223099698,-7.288059496975092,0.7190582605902375,0.3019332789162406,0.7,0.3,125.06346063387691,110.89124497811726,116.37710017500525,115.76353591436603,8.686360458871661,-4.872290936248774,8.333333333333334,4.6,6.6,-3.3333333333333335,-2.6,-4.9,0.6666666666666666,0.6,0.3333333333333333,0.4,125.2,120.6,109.8,112.4,0.2,0.1,-0.7,0.8,16.2,5.9,0.0,0.0,0.0,0,0.0,0.0,19.0,21.0,11.5
2025-12-03,Golden State Warriors,Oklahoma City Thunder,-12,10.255263081489762,15.346137754892364,0.4939449531753792,0.9611345553734078,0.5,1.0,113.35632002246561,122.1153359532526,112.56308012337767,105.96204133658561,0.7932398990879364,16.153294616666983,7.0,0.6,-0.5,6.666666666666667,15.8,17.6,0.6666666666666666,0.4,1.0,1.0,111.4,110.8,125.0,109.2,0.2,0.0,-0.1,-0.7,11.6,25.3,-24.0,0.0,1.0,0,0.0,0.0,20.0,20.0,-11.5
2025-12-03,San Antonio Spurs,Memphis Grizzlies,7,7.658274345888678,-4.585309279802994,0.6483977811198383,0.4892872915627758,0.6,0.5,118.90256541783826,113.34141903365887,115.17095178263772,114.84699966006664,3.731613635200546,-1.5055806264077773,1.0,0.6,2.4,6.0,2.8,-1.2,0.6666666666666666,0.6,1.0,0.8,120.6,120.0,115.4,112.6,0.4,0.1,1.6,0.1,12.9,11.5,10.0,1.0,1.0,0,0.0,0.0,19.0,21.0,0.0
2025-12-03,Toronto Raptors,Portland Trail Blazers,3,8.758640877516681,-3.289921018042791,0.6862468649273334,0.3526129935375826,0.8,0.3,115.53138266289912,116.68536035016888,111.14713213419455,121.21151386808347,4.38425052870457,-4.526153517914594,-9.0,-1.2,6.6,-3.0,-6.4,-7.1,0.3333333333333333,0.6,0.3333333333333333,0.4,106.2,107.4,110.8,117.2,0.1,0.1,0.2,0.9,16.6,10.4,0.0,0.0,0.0,0,0.0,0.0,21.0,20.0,-2.5
2025-12-03,Philadelphia 76ers,Washington Wizards,19,-5.938399670288104,-16.253419308384196,0.4674074312452345,0.19926967824887362,0.4,0.2,117.20492623643965,113.50449060015411,119.87892279361205,126.72218135543218,-2.6739965571724014,-13.21769075527807,-12.333333333333334,-7.6,-5.5,-3.6666666666666665,-8.4,-10.7,0.3333333333333333,0.4,0.6666666666666666,0.4,118.4,126.0,115.4,123.8,0.2,0.2,0.6,-4.8,9.5,9.3,5.0,1.0,1.0,2,0.0,0.0,19.0,19.0,0.0
2025-12-03,New Orleans Pelicans,Minnesota Timberwolves,-7,-8.78435006001585,1.2288206932328323,0.1395084073492918,0.6015807931657444,0.1,0.6,112.59725710214595,118.90037854298632,122.24665271160383,113.4392063097373,-9.649395609457883,5.461172233249016,-8.333333333333334,-5.8,-8.8,3.0,0.6,4.8,0.0,0.2,0.6666666666666666,0.4,117.2,123.0,114.8,114.2,0.4,0.1,-0.2,-3.2,8.9,16.4,0.0,0.0,0.0,0,0.0,0.0,21.0,20.0,-12.5
2025-12-03,Boston Celtics,New York Knicks,6,6.384605628457981,1.7618315405683278,0.6009171678293419,0.7205971154382833,0.7,0.7,115.92385522647288,120.59910718379088,111.87245794488999,111.92022683310411,4.051397281582894,8.678880350686768,0.3333333333333333,0.4,5.7,19.666666666666668,12.0,6.4,0.6666666666666666,0.6,1.0,0.8,118.4,118.0,119.4,107.4,0.1,0.1,-1.4,1.0,17.0,15.6,-10.0,0.0,1.0,0,0.0,0.0,20.0,19.0,0.0
2025-12-04,Chicago Bulls,Brooklyn Nets,-10,-1.8745464385954054,-7.934639227591273,0.3558756361338309,0.24625592920957057,0.3,0.3,119.46111065296978,107.8940546681373,124.36721950472113,115.91314294273722,-4.906108851751355,-8.019088274599923,-4.666666666666667,-5.2,-7.2,-5.333333333333333,-7.8,-3.9,0.0,0.2,0.3333333333333333,0.2,117.6,122.8,105.4,113.2,0.2,0.2,-2.0,0.3,9.7,10.0,0.0,0.0,0.0,0,0.0,0.0,20.0,20.0,7.5
2025-12-04,Milwaukee Bucks,Detroit Pistons,4,-0.15585120084478282,5.390994219444365,0.3229819750326586,0.8043075829252183,0.2,0.8,114.58114469038829,118.95910895546834,117.86594156875955,113.64162035838186,-3.2847968783712673,5.317488597086481,1.6666666666666667,-2.0,-5.5,0.3333333333333333,0.6,5.9,0.3333333333333333,0.2,0.6666666666666666,0.6,111.4,113.4,116.4,115.8,0.3,0.2,0.0,-1.6,10.4,17.7,-13.0,0.0,1.0,0,0.0,0.0,22.0,21.0,-1.5
2025-12-04,Atlanta Hawks,LA Clippers,-23,-0.46179325536774796,-10.394265712319557,0.6032087164327217,0.18585791080407765,0.6,0.2,118.69594830289682,112.98623107833922,116.11674184865254,120.41712439073227,2.579206454244286,-7.430893312393053,4.666666666666667,-0.4,1.0,-8.666666666666666,-11.6,-7.0,0.6666666666666666,0.6,0.0,0.0,119.2,119.6,112.6,124.2,0.0,0.3,2.6,-1.8,9.9,9.4,3.0,1.0,1.0,0,0.0,0.0,22.0,21.0,1.5
2025-12-04,Dallas Mavericks,Miami Heat,10,-3.49275150422344,5.141268513428333,0.3616849265644307,0.7045449774484841,0.4,0.7,112.6124719159176,124.4372703153063,116.21175575856864,118.18211329029022,-3.5992838426510474,6.255157025016075,1.3333333333333333,-1.2,-3.0,5.666666666666667,6.2,6.1,0.6666666666666666,0.4,0.6666666666666666,0.8,112.4,113.6,122.8,116.6,0.0,0.1,1.4,0.5,6.1,16.9,-4.0,0.0,1.0,0,0.0,0.0,22.0,21.0,-15.5
2025-12-04,Indiana Pacers,Denver Nuggets,-15,-1.6807096947981877,8.8557592965234,0.24602645711423532,0.654854019760271,0.3,0.6,110.34948980254771,124.70063689699867,117.69084439496977,117.68276931678773,-7.341354592422064,7.017867580210947,6.333333333333333,2.4,-5.8,1.6666666666666667,2.0,4.2,0.6666666666666666,0.4,0.3333333333333333,0.4,110.6,108.2,127.0,125.0,0.2,0.3,3.7,-1.3,10.3,16.2,-17.0,0.0,1.0,0,0.0,0.0,21.0,20.0,-8.5
2025-12-04,New York Knicks,Charlotte Hornets,15,12.647118557582163,-7.273765240668394,0.6562554712674731,0.2812065797675699,0.6,0.2,120.27774526214175,113.64422355190993,112.9095325176878,119.40544031047125,7.368212744453956,-5.761216758561318,8.333333333333334,13.2,4.5,0.3333333333333333,-6.0,-8.2,0.6666666666666666,0.8,0.6666666666666666,0.4,118.6,105.4,111.0,117.0,0.2,0.2,0.9,0.5,14.2,7.3,28.0,1.0,1.0,-1,0.0,0.0,20.0,21.0,0.0
2025-12-04,Cleveland Cavaliers,Portland Trail Blazers,-12,3.646954703421681,-3.2555411819244275,0.5592740443809272,0.321815874093777,0.5,0.2,119.42460214386959,116.8001806065503,115.72546203538946,121.19304030647687,3.6991401084801367,-4.392859699926575,2.3333333333333335,2.2,1.9,-8.0,-7.8,-8.2,0.3333333333333333,0.4,0.0,0.2,118.4,116.2,109.0,116.8,0.1,0.1,-0.5,1.2,12.0,9.8,0.0,0.0,0.0,1,0.0,0.0,22.0,21.0,10.5
2025-12-04,Houston Rockets,Sacramento Kings,26,11.066872669962041,-10.865665094602116,0.7496541315399098,0.22688532321904495,0.8,0.2,120.77767784902227,111.02312412500159,110.1364809793972,122.59140824083622,10.641196869625063,-11.56828411583463,8.0,8.6,11.1,-9.666666666666666,-3.8,-13.4,0.6666666666666666,0.6,0.0,0.4,116.2,107.6,114.2,118.0,0.0,0.0,1.6,0.3,17.0,3.7,0.0,0.0,0.0,-1,0.0,0.0,17.0,21.0,0.0
2025-12-04,Orlando Magic,San Antonio Spurs,-2,6.630860833832146,1.2873528547176905,0.6949006754966297,0.6797921128097384,0.8,0.6,121.36619731487198,119.53629070014571,114.01688631703433,115.51284498847517,7.349310997837648,4.023445711670547,16.333333333333332,10.4,10.8,-1.0,0.2,2.7,1.0,0.8,0.6666666666666666,0.6,128.6,118.2,118.8,118.6,0.1,0.4,1.5,1.1,17.0,12.4,0.0,0.0,0.0,1,0.0,0.0,21.0,20.0,8.5
2025-12-05,New Orleans Pelicans,Minnesota Timberwolves,-9,-8.572755664220495,1.95326411165782,0.1275670599850262,0.6363786143647894,0.1,0.6,115.11401127543661,121.52927099509095,124.53662948933093,115.93369797853383,-9.422618213894324,5.595573016557125,-9.0,-3.8,-8.1,8.0,2.2,4.8,0.0,0.2,1.0,0.6,126.0,129.8,122.0,119.8,0.5,0.1,0.1,-2.5,10.3,15.2,-7.0,0.0,1.0,0,0.0,0.0,22.0,21.0,-11.5
2025-12-05,Brooklyn Nets,Utah Jazz,-13,-9.796515394430722,-16.314519281995057,0.31208772385022643,0.35750249682230706,0.4,0.4,108.34000649390903,119.06982909393692,114.78531267870574,126.6801738561162,-6.445306184796706,-7.610344762179281,2.0,-3.8,-1.9,-3.6666666666666665,-6.0,-5.9,0.6666666666666666,0.4,0.6666666666666666,0.4,106.2,110.0,117.0,123.0,0.2,0.3,0.1,2.4,11.0,12.5,0.0,0.0,0.0,-2,0.0,0.0,21.0,20.0,-5.5
2025-12-05,Toronto Raptors,Los Angeles Lakers,-3,7.987362972754389,2.563909114609372,0.7131028461812049,0.7800664242028101,0.8,0.8,115.99947387306587,120.10388661676954,111.7337095110125,116.01388062049371,4.2657643620533605,4.090005996275835,-8.666666666666666,-2.6,5.6,1.6666666666666667,4.8,5.7,0.3333333333333333,0.6,0.6666666666666666,0.8,106.6,109.2,122.6,117.8,0.1,0.0,-0.4,0.4,16.5,17.4,0.0,0.0,0.0,-1,0.0,0.0,22.0,19.0,-2.5
2025-12-05,Washington Wizards,Boston Celtics,-45,-11.07621500345084,1.9049727600194375,0.18147701927587362,0.6357729498781731,0.2,0.7,112.47726217430711,116.54188371602355,126.21125153242265,112.32029602238133,-13.733989358115537,4.2215876936422205,-16.333333333333332,-6.2,-12.0,1.3333333333333333,3.2,5.9,0.3333333333333333,0.4,0.6666666666666666,0.8,113.8,120.0,122.0,118.8,0.2,0.1,-3.4,-1.1,9.1,17.7,-29.0,0.0,1.0,0,0.0,0.0,20.0,21.0,-10.5
2025-12-05,Philadelphia 76ers,Golden State Warriors,1,-2.981118064743287,-7.02525044862106,0.5149622726575463,0.4508039402223617,0.5,0.5,117.54378588556337,113.23785941408917,118.28252549490192,113.56197748100446,-0.7387396093385519,-0.32411806691528966,7.666666666666667,-5.6,-3.3,-2.6666666666666665,1.0,0.7,0.6666666666666666,0.4,0.3333333333333333,0.4,118.0,123.6,114.6,113.6,0.1,0.2,-0.2,-1.0,11.8,11.8,0.0,0.0,0.0,0,0.0,0.0,20.0,21.0,0.0
2025-12-06,Chicago Bulls,Indiana Pacers,-15,-3.046969969817998,-16.3400693855402,0.32479355840550195,0.22496760165870008,0.3,0.3,118.02340188940096,111.17553388619662,123.3744097579256,119.17243710747405,-5.351007868524647,-7.996903221277435,-5.666666666666667,-7.4,-7.1,-9.666666666666666,0.4,-3.8,0.0,0.0,0.3333333333333333,0.4,114.0,121.4,111.2,110.8,0.2,0.2,-0.9,3.5,10.2,10.3,-2.0,0.0,1.0,0,0.0,0.0,21.0,22.0,4.5
2025-12-06,New York Knicks,Utah Jazz,34,12.926131369217387,-12.084720667928732,0.6862780214954808,0.41361804761128057,0.7,0.4,120.16614735117946,119.41308911284395,112.13137645944695,125.22333217414482,8.034770891732506,-5.810243061300866,10.333333333333334,13.6,7.7,-2.3333333333333335,-3.0,-7.0,0.6666666666666666,0.8,0.6666666666666666,0.6,119.8,106.2,120.4,123.4,0.2,0.3,1.8,2.9,16.2,11.5,0.0,0.0,0.0,1,0.0,0.0,21.0,21.0,0.0
2025-12-06,Cleveland Cavaliers,San Antonio Spurs,13,1.8825567036569075,1.3828005495364717,0.5122779652428037,0.7077589794011022,0.5,0.7,118.6326480872695,119.0527526312349,116.25271461523411,115.20603409755398,2.3799334720353897,3.8467185336809138,0.6666666666666666,-3.2,2.0,-1.3333333333333333,2.4,3.4,0.3333333333333333,0.2,0.6666666666666666,0.8,116.4,119.6,121.2,118.8,0.0,0.3,-0.4,0.6,11.8,12.3,0.0,0.0,0.0,0,0.0,0.0,23.0,21.0,-8.5
2025-12-06,Atlanta Hawks,Denver Nuggets,-1,-3.7138362015585336,9.627032289832274,0.552520784712848,0.684998972367808,0.5,0.6,116.45267434495922,125.60018036672744,116.02290146964084,117.88515559136533,0.4297728753183776,7.71502477536211,-5.333333333333333,-5.6,-2.3,7.666666666666667,6.0,4.3,0.3333333333333333,0.4,0.6666666666666666,0.6,115.0,120.6,129.4,123.4,0.0,0.3,1.6,-1.4,8.3,16.9,0.0,0.0,0.0,0,0.0,0.0,23.0,21.0,-3.5
2025-12-06,Toronto Raptors,Charlotte Hornets,-25,6.60814351545475,-8.243622461018655,0.653180455486587,0.2571364501321989,0.7,0.2,116.33564009487512,112.81871757932976,112.68042156520704,119.37073628313122,3.655218529668076,-6.5520187038014654,-7.333333333333333,-5.4,3.5,-7.0,-8.4,-8.4,0.3333333333333333,0.4,0.3333333333333333,0.4,108.6,114.0,109.8,118.2,0.1,0.1,0.0,0.0,14.0,6.3,-2.5,0.5,2.0,-1,0.0,0.0,23.0,22.0,6.5
2025-12-06,Detroit Pistons,Portland Trail Blazers,6,5.726987111966132,-1.5352801562546585,0.7354621533349018,0.37986565315906806,0.7,0.3,118.10665008409681,117.24526381542934,113.58670028782126,120.23496197341113,4.519949796275554,-2.989698157981792,0.0,-1.2,4.4,0.3333333333333333,0.0,-4.6,0.6666666666666666,0.4,0.3333333333333333,0.4,113.8,115.0,114.4,114.4,0.3,0.1,-2.6,1.1,17.2,10.7,0.0,0.0,0.0,0,0.0,0.0,22.0,22.0,0.0
2025-12-06,Orlando Magic,Miami Heat,1,5.6073835329082025,3.11333760006388,0.6354200283626407,0.6442388176312014,0.7,0.7,120.56448924763625,123.03030740687052,114.01544091756887,118.16652513972404,6.549048330067379,4.863782267146476,2.0,7.6,8.9,1.3333333333333333,2.2,6.5,0.6666666666666666,0.6,0.3333333333333333,0.6,124.4,116.8,119.0,116.8,0.1,0.0,1.4,0.8,15.0,16.3,4.0,1.0,1.0,0,0.0,0.0,22.0,22.0,-1.5
2025-12-06,Boston Celtics,Los Angeles Lakers,21,6.336326931606736,2.6186506422874185,0.6669492912012939,0.7997041490451444,0.8,0.8,119.06337762400825,120.36247868269642,111.35132512207485,116.36979860745731,7.7120525019334,3.9926800752391074,17.666666666666668,10.4,10.6,-0.6666666666666666,5.0,5.0,1.0,0.8,0.6666666666666666,0.8,123.6,113.2,125.6,120.6,0.1,0.0,0.0,0.9,21.3,16.9,0.0,0.0,0.0,0,0.0,0.0,22.0,20.0,0.0
2025-12-06,Memphis Grizzlies,LA Clippers,9,0.9830933521543287,-6.434258292943008,0.44740630660648495,0.2555451337871069,0.5,0.2,113.82577035120148,113.15860143695645,115.80165073625207,117.98473511835198,-1.975880385050587,-4.8261336813955324,2.0,0.2,-0.6,0.6666666666666666,-4.0,-5.3,0.6666666666666666,0.6,0.3333333333333333,0.2,118.8,118.6,114.6,118.6,0.1,0.3,-0.3,-0.9,11.7,10.4,5.0,1.0,1.0,1,0.0,0.0,22.0,22.0,0.0
2025-12-06,Milwaukee Bucks,Philadelphia 76ers,-15,0.31277516671842526,3.618044922156094,0.37987214005814346,0.5573253310175197,0.2,0.5,114.44828030709556,115.92417685434599,117.12093204116631,116.51105543640575,-2.6726517340707545,-0.586878582059768,6.0,1.2,-6.4,4.0,-3.4,-3.4,0.6666666666666666,0.4,0.6666666666666666,0.6,113.4,112.2,114.4,117.8,0.3,0.1,0.4,-1.0,9.6,13.0,-9.0,0.0,1.0,1,0.0,0.0,23.0,21.0,-1.5
2025-12-06,Houston Rockets,Phoenix Suns,19,13.416279299592368,2.0488500909380667,0.7731730937251607,0.6038943510877101,0.8,0.6,120.79856409848966,116.68549291592215,108.71447099791845,112.88895651687899,12.08409310057121,3.7965363990431626,15.333333333333334,14.4,13.0,-1.6666666666666667,-3.0,4.5,0.6666666666666666,0.8,0.3333333333333333,0.4,118.6,104.2,112.0,115.0,0.0,0.1,0.9,-2.3,18.8,18.6,22.0,1.0,1.0,-2,0.0,0.0,18.0,22.0,6.5
2025-12-06,Oklahoma City Thunder,Dallas Mavericks,21,17.442301086765294,-4.793561484001886,0.964529052349805,0.41532286311383904,1.0,0.5,122.27994197975437,113.06518860953543,106.48939494397362,115.52171779351372,15.790547035780747,-2.45652918397829,8.0,11.8,16.4,8.0,2.0,-1.4,1.0,1.0,1.0,0.6,121.0,109.2,116.8,114.8,0.0,0.0,0.2,0.9,23.9,7.2,7.0,1.0,1.0,1,0.0,0.0,21.0,23.0,0.0
2025-12-07,Minnesota Timberwolves,LA Clippers,3,9.082988911315018,-6.72357909827866,0.6675031132924711,0.23407154771336924,0.6,0.2,121.82635115995215,111.88481653684894,115.9393731595808,117.06168230351088,5.886978000371357,-5.176865766661933,9.666666666666666,5.0,4.3,-1.0,-2.4,-5.9,1.0,0.8,0.3333333333333333,0.2,124.6,119.6,110.6,113.0,0.1,0.3,-2.9,-2.8,14.6,11.1,0.0,0.0,0.0,1,0.0,0.0,22.0,23.0,8.5
2025-12-07,Miami Heat,Sacramento Kings,-16,6.383373479744105,-12.660346823165932,0.5901031058787258,0.2074648703023338,0.7,0.2,121.51521161029028,109.65161043150546,117.14416591521301,122.4551902238489,4.371045695077271,-12.803579792343442,2.0,1.2,7.2,-14.333333333333334,-10.0,-12.7,0.3333333333333333,0.4,0.0,0.2,118.8,117.6,107.6,117.6,0.0,0.0,0.6,-0.6,16.5,4.3,0.0,0.0,0.0,-2,0.0,0.0,23.0,22.0,8.5
2025-12-07,Washington Wizards,Atlanta Hawks,-15,-15.971085609445034,3.7149693512632136,0.1656268675759216,0.5068711280370074,0.2,0.4,111.47484133177416,117.81982605391894,127.93959524456223,117.50818202133114,-16.46475391278807,0.3116440325878074,-20.333333333333332,-15.0,-16.3,-8.333333333333334,-2.0,-2.6,0.3333333333333333,0.4,0.0,0.4,110.0,125.0,119.0,121.0,0.1,0.1,-3.1,1.8,7.8,9.3,19.0,1.0,1.0,1,0.0,0.0,21.0,24.0,-9.5
2025-12-06,Brooklyn Nets,New Orleans Pelicans,18,-10.198641756335501,-11.930202640861348,0.2853742949649855,0.11684753579700458,0.4,0.1,108.48209512824505,115.18846135341434,115.48845621432649,124.57556674631337,-7.006361086081441,-9.38710539289903,3.3333333333333335,-3.8,-2.5,-9.333333333333334,-8.2,-7.2,0.6666666666666666,0.4,0.0,0.0,108.2,112.0,120.6,128.8,0.2,0.5,0.0,-0.1,10.9,10.4,0.0,0.0,0.0,0,0.0,0.0,22.0,23.0,0.0
2025-12-07,Dallas Mavericks,Houston Rockets,13,-2.0378946356480734,10.598826586210102,0.38100859542411347,0.793922744283746,0.4,0.8,112.89456127097266,120.4510794064728,116.88316508408882,107.73433362013522,-3.988603813116157,12.716745786337583,-0.3333333333333333,-1.4,-4.0,12.333333333333334,13.8,12.6,0.6666666666666666,0.6,0.6666666666666666,0.8,118.6,120.0,119.2,105.4,0.0,0.0,1.3,0.0,6.9,18.9,-8.0,0.0,1.0,0,0.0,0.0,24.0,19.0,0.0
2025-12-07,Cleveland Cavaliers,Golden State Warriors,-5,3.081295799653681,-6.310755430653379,0.5525739035240746,0.4122169722706977,0.5,0.4,119.5718267145483,111.93356115845857,116.31445586044569,112.31553194617794,3.2573708541026036,-0.3819707877193679,5.666666666666667,1.6,2.5,-1.6666666666666667,1.6,0.1,0.6666666666666666,0.4,0.3333333333333333,0.4,122.6,121.0,109.6,108.0,0.0,0.2,-0.9,-0.5,12.7,11.2,0.0,0.0,0.0,-1,0.0,0.0,24.0,22.0,-8.5
2025-12-07,Detroit Pistons,Milwaukee Bucks,12,5.7593619236033495,-6.372124715859164,0.757691401593085,0.3484868360946311,0.7,0.2,118.4338102350077,113.33717390913729,113.78949107598149,117.02831984583906,4.64431915902621,-3.6911459367017727,1.0,0.6,4.1,-4.666666666666667,-1.2,-5.5,0.6666666666666666,0.6,0.3333333333333333,0.4,115.4,114.8,113.0,114.2,0.3,0.3,-2.7,0.7,17.4,9.7,4.5,0.5,2.0,0,0.0,0.0,23.0,24.0,0.0
2025-12-08,Chicago Bulls,Golden State Warriors,-32,-4.6478872962019855,-5.0353203932330155,0.29699256220542847,0.4616086756131784,0.3,0.4,116.90865211352263,110.84674751164705,123.08557412547611,110.776468588156,-6.176922011953479,0.07027892349104548,-10.0,-7.8,-8.3,-2.6666666666666665,-0.8,0.5,0.0,0.0,0.3333333333333333,0.4,109.0,116.8,102.6,103.4,0.1,0.2,-1.2,-2.2,9.4,11.8,0.0,0.0,0.0,1,0.0,0.0,22.0,23.0,1.5
2025-12-07,Toronto Raptors,Boston Celtics,-8,2.859940637984581,7.314596545965863,0.599214225861708,0.6949357097110923,0.6,0.8,113.82928812823805,119.64626548982052,112.54158395104878,110.81762007878184,1.2877041771892692,8.828645411038679,-8.333333333333334,-10.8,0.8,24.0,14.0,9.1,0.3333333333333333,0.2,1.0,0.8,106.4,117.2,125.4,111.4,0.2,0.1,-0.1,0.0,13.9,20.4,0.0,0.0,0.0,0,0.0,0.0,24.0,23.0,-3.5
2025-12-07,Memphis Grizzlies,Portland Trail Blazers,23,1.9894379740151,-2.0166888836668875,0.4938410324924254,0.3479453513373028,0.6,0.3,113.25219743676593,117.14062367093179,114.30576907466666,120.38327900620175,-1.0535716379007312,-3.2426553352699585,3.3333333333333335,4.0,3.9,1.0,-3.6,-4.7,0.6666666666666666,0.8,0.3333333333333333,0.2,117.2,113.2,114.6,118.2,0.1,0.0,0.6,0.8,12.6,10.2,0.0,0.0,0.0,0,0.0,0.0,23.0,23.0,0.0
2025-12-07,Charlotte Hornets,Denver Nuggets,-9,-3.31135501834625,8.604008990885063,0.31955964772052803,0.7119617681055498,0.3,0.6,112.66588982673369,126.31917046878596,116.56657653530054,119.178924267173,-3.9006867085668517,7.140246201612953,-1.0,2.2,-4.6,2.0,4.2,3.3,0.3333333333333333,0.6,0.6666666666666666,0.6,111.8,109.6,131.2,127.0,0.1,0.3,-0.2,-2.7,8.6,16.6,0.0,0.0,0.0,0,0.0,0.0,23.0,22.0,-10.5
2025-12-08,Utah Jazz,Oklahoma City Thunder,-30,-2.27250915982409,14.9493411776063,0.37821403951957255,0.9675652199563217,0.4,1.0,118.77855909547313,123.11193907172863,127.00172970798891,106.87548423293072,-8.223170612515787,16.23645483879791,-4.333333333333333,-6.4,-9.4,13.666666666666666,10.6,15.6,0.6666666666666666,0.6,1.0,1.0,119.4,125.8,123.0,112.4,0.3,0.0,3.6,0.7,11.2,23.4,-32.0,0.0,1.0,0,0.0,0.0,22.0,22.0,-11.5
